operator,constant,found,total,elapsed_ms
LogBase_ArcTan_Tanh,I,2,35,4.55ms
LogBase_ArcTan_ArcSinh,1,3,35,9.11ms
LogBase_ArcTan_ArcSinh,E,3,35,9.08ms
LogBase_ArcTan_ArcSinh,Pi,3,35,9.11ms
LogBase_ArcTan_ArcSinh,-1,3,35,9.56ms
LogBase_ArcTan_ArcSinh,2,3,35,9.08ms
LogBase_ArcTan_ArcSinh,0,2,35,3.49ms
LogBase_ArcTan_ArcSinh,I,2,35,5.24ms
LogBase_ArcTan_ArcCosh,1,3,35,6.21ms
LogBase_ArcTan_ArcCosh,E,3,35,10.30ms
LogBase_ArcTan_ArcCosh,Pi,3,35,10.34ms
LogBase_ArcTan_ArcCosh,-1,3,35,10.65ms
LogBase_ArcTan_ArcCosh,2,3,35,10.52ms
LogBase_ArcTan_ArcCosh,0,2,35,6.63ms
LogBase_ArcTan_ArcCosh,I,2,35,6.00ms
LogBase_ArcTan_ArcTanh,1,3,35,5.44ms
LogBase_ArcTan_ArcTanh,E,3,35,8.99ms
LogBase_ArcTan_ArcTanh,Pi,3,35,9.98ms
LogBase_ArcTan_ArcTanh,-1,3,35,5.36ms
LogBase_ArcTan_ArcTanh,2,3,35,9.06ms
LogBase_ArcTan_ArcTanh,0,2,35,3.50ms
LogBase_ArcTan_ArcTanh,I,2,35,5.35ms
LogBase_ArcTan_Inv,1,3,35,4.72ms
LogBase_ArcTan_Inv,E,3,35,6.96ms
LogBase_ArcTan_Inv,Pi,3,35,7.23ms
LogBase_ArcTan_Inv,-1,3,35,7.24ms
LogBase_ArcTan_Inv,2,3,35,6.87ms
LogBase_ArcTan_Inv,0,2,35,2.72ms
LogBase_ArcTan_Inv,I,2,35,4.00ms
LogBase_ArcTan_Minus,1,3,35,6.77ms
LogBase_ArcTan_Minus,E,3,35,7.49ms
LogBase_ArcTan_Minus,Pi,3,35,6.89ms
LogBase_ArcTan_Minus,-1,3,35,4.64ms
LogBase_ArcTan_Minus,2,3,35,7.03ms
LogBase_ArcTan_Minus,0,2,35,2.76ms
LogBase_ArcTan_Minus,I,2,35,4.09ms
LogBase_ArcTan_Sqr,1,3,35,4.38ms
LogBase_ArcTan_Sqr,E,3,35,6.66ms
LogBase_ArcTan_Sqr,Pi,3,35,6.61ms
LogBase_ArcTan_Sqr,-1,3,35,4.55ms
LogBase_ArcTan_Sqr,2,3,35,6.80ms
LogBase_ArcTan_Sqr,0,2,35,2.76ms
LogBase_ArcTan_Sqr,I,2,35,3.90ms
LogBase_ArcTan_Sqrt,1,3,35,5.76ms
LogBase_ArcTan_Sqrt,E,3,35,9.00ms
LogBase_ArcTan_Sqrt,Pi,3,35,7.96ms
LogBase_ArcTan_Sqrt,-1,3,35,8.22ms
LogBase_ArcTan_Sqrt,2,3,35,8.03ms
LogBase_ArcTan_Sqrt,0,2,35,3.11ms
LogBase_ArcTan_Sqrt,I,2,35,4.83ms
LogBase_ArcTan_Id,1,3,35,4.44ms
LogBase_ArcTan_Id,E,3,35,6.68ms
LogBase_ArcTan_Id,Pi,3,35,6.73ms
LogBase_ArcTan_Id,-1,3,35,7.11ms
LogBase_ArcTan_Id,2,3,35,6.66ms
LogBase_ArcTan_Id,0,2,35,2.71ms
LogBase_ArcTan_Id,I,2,35,3.93ms
LogBase_ArcTan_LogisticSigmoid,1,3,35,7.63ms
LogBase_ArcTan_LogisticSigmoid,E,3,35,7.86ms
LogBase_ArcTan_LogisticSigmoid,Pi,3,35,7.67ms
LogBase_ArcTan_LogisticSigmoid,-1,3,35,7.95ms
LogBase_ArcTan_LogisticSigmoid,2,3,35,8.69ms
LogBase_ArcTan_LogisticSigmoid,0,2,35,4.76ms
LogBase_ArcTan_LogisticSigmoid,I,2,35,4.64ms
LogBase_Sinh_Exp,1,3,35,5.07ms
LogBase_Sinh_Exp,E,3,35,5.05ms
LogBase_Sinh_Exp,Pi,3,35,5.18ms
LogBase_Sinh_Exp,-1,3,35,5.20ms
LogBase_Sinh_Exp,2,3,35,5.07ms
LogBase_Sinh_Exp,0,2,35,2.39ms
LogBase_Sinh_Exp,I,2,35,5.36ms
LogBase_Sinh_Log,1,3,35,3.95ms
LogBase_Sinh_Log,E,3,35,4.21ms
LogBase_Sinh_Log,Pi,3,35,6.43ms
LogBase_Sinh_Log,-1,3,35,6.77ms
LogBase_Sinh_Log,2,3,35,6.55ms
LogBase_Sinh_Log,0,2,35,2.52ms
LogBase_Sinh_Log,I,2,35,6.57ms
LogBase_Sinh_Sin,1,3,35,5.65ms
LogBase_Sinh_Sin,E,3,35,5.60ms
LogBase_Sinh_Sin,Pi,3,35,6.33ms
LogBase_Sinh_Sin,-1,3,35,6.03ms
LogBase_Sinh_Sin,2,3,35,5.73ms
LogBase_Sinh_Sin,0,2,35,2.36ms
LogBase_Sinh_Sin,I,2,35,6.01ms
LogBase_Sinh_Cos,1,3,35,5.76ms
LogBase_Sinh_Cos,E,3,35,5.72ms
LogBase_Sinh_Cos,Pi,3,35,5.69ms
LogBase_Sinh_Cos,-1,3,35,5.86ms
LogBase_Sinh_Cos,2,3,35,5.77ms
LogBase_Sinh_Cos,0,2,35,2.62ms
LogBase_Sinh_Cos,I,2,35,5.96ms
LogBase_Sinh_Tan,1,3,35,6.00ms
LogBase_Sinh_Tan,E,3,35,6.47ms
LogBase_Sinh_Tan,Pi,3,35,5.95ms
LogBase_Sinh_Tan,-1,3,35,6.07ms
LogBase_Sinh_Tan,2,3,35,6.05ms
LogBase_Sinh_Tan,0,2,35,2.34ms
LogBase_Sinh_Tan,I,2,35,6.73ms
LogBase_Sinh_ArcSin,1,3,35,8.26ms
LogBase_Sinh_ArcSin,E,3,35,8.14ms
LogBase_Sinh_ArcSin,Pi,3,35,8.09ms
LogBase_Sinh_ArcSin,-1,3,35,8.15ms
LogBase_Sinh_ArcSin,2,3,35,8.35ms
LogBase_Sinh_ArcSin,0,2,35,3.31ms
LogBase_Sinh_ArcSin,I,2,35,8.28ms
LogBase_Sinh_ArcCos,1,3,35,4.68ms
LogBase_Sinh_ArcCos,E,3,35,7.90ms
LogBase_Sinh_ArcCos,Pi,3,35,7.93ms
LogBase_Sinh_ArcCos,-1,3,35,7.77ms
LogBase_Sinh_ArcCos,2,3,35,8.00ms
LogBase_Sinh_ArcCos,0,2,35,4.92ms
LogBase_Sinh_ArcCos,I,2,35,8.04ms
LogBase_Sinh_ArcTan,1,3,35,7.61ms
LogBase_Sinh_ArcTan,E,3,35,7.62ms
LogBase_Sinh_ArcTan,Pi,3,35,7.68ms
LogBase_Sinh_ArcTan,-1,3,35,7.87ms
LogBase_Sinh_ArcTan,2,3,35,7.90ms
LogBase_Sinh_ArcTan,0,2,35,2.99ms
LogBase_Sinh_ArcTan,I,2,35,4.58ms
LogBase_Sinh_Sinh,1,3,35,4.16ms
LogBase_Sinh_Sinh,E,4,35,11.75ms
LogBase_Sinh_Sinh,Pi,4,35,11.07ms
LogBase_Sinh_Sinh,-1,4,35,11.58ms
LogBase_Sinh_Sinh,2,4,35,11.53ms
LogBase_Sinh_Sinh,0,3,35,4.83ms
LogBase_Sinh_Sinh,I,3,35,12.46ms
LogBase_Sinh_Cosh,1,3,35,5.86ms
LogBase_Sinh_Cosh,E,3,35,5.95ms
LogBase_Sinh_Cosh,Pi,3,35,5.98ms
LogBase_Sinh_Cosh,-1,3,35,6.34ms
LogBase_Sinh_Cosh,2,3,35,5.84ms
LogBase_Sinh_Cosh,0,2,35,2.48ms
LogBase_Sinh_Cosh,I,2,35,6.17ms
LogBase_Sinh_Tanh,1,3,35,6.14ms
LogBase_Sinh_Tanh,E,3,35,6.48ms
LogBase_Sinh_Tanh,Pi,3,35,6.15ms
LogBase_Sinh_Tanh,-1,3,35,6.29ms
LogBase_Sinh_Tanh,2,3,35,6.19ms
LogBase_Sinh_Tanh,0,2,35,2.42ms
LogBase_Sinh_Tanh,I,2,35,6.33ms
LogBase_Sinh_ArcSinh,1,3,35,7.27ms
LogBase_Sinh_ArcSinh,E,3,35,7.70ms
LogBase_Sinh_ArcSinh,Pi,3,35,7.19ms
LogBase_Sinh_ArcSinh,-1,3,35,7.67ms
LogBase_Sinh_ArcSinh,2,3,35,7.20ms
LogBase_Sinh_ArcSinh,0,2,35,2.87ms
LogBase_Sinh_ArcSinh,I,2,35,8.02ms
LogBase_Sinh_ArcCosh,1,3,35,5.31ms
LogBase_Sinh_ArcCosh,E,3,35,9.04ms
LogBase_Sinh_ArcCosh,Pi,3,35,8.87ms
LogBase_Sinh_ArcCosh,-1,3,35,9.08ms
LogBase_Sinh_ArcCosh,2,3,35,8.96ms
LogBase_Sinh_ArcCosh,0,2,35,5.85ms
LogBase_Sinh_ArcCosh,I,2,35,9.46ms
LogBase_Sinh_ArcTanh,1,3,35,4.33ms
LogBase_Sinh_ArcTanh,E,3,35,7.66ms
LogBase_Sinh_ArcTanh,Pi,3,35,7.69ms
LogBase_Sinh_ArcTanh,-1,3,35,4.30ms
LogBase_Sinh_ArcTanh,2,3,35,7.42ms
LogBase_Sinh_ArcTanh,0,2,35,2.84ms
LogBase_Sinh_ArcTanh,I,2,35,7.72ms
LogBase_Sinh_Inv,1,3,35,3.34ms
LogBase_Sinh_Inv,E,3,35,5.76ms
LogBase_Sinh_Inv,Pi,3,35,5.09ms
LogBase_Sinh_Inv,-1,3,35,5.19ms
LogBase_Sinh_Inv,2,3,35,5.06ms
LogBase_Sinh_Inv,0,2,35,2.07ms
LogBase_Sinh_Inv,I,2,35,5.26ms
LogBase_Sinh_Minus,1,3,35,5.11ms
LogBase_Sinh_Minus,E,3,35,5.70ms
LogBase_Sinh_Minus,Pi,3,35,5.31ms
LogBase_Sinh_Minus,-1,3,35,3.53ms
LogBase_Sinh_Minus,2,3,35,5.32ms
LogBase_Sinh_Minus,0,2,35,2.14ms
LogBase_Sinh_Minus,I,2,35,5.33ms
LogBase_Sinh_Sqr,1,3,35,3.29ms
LogBase_Sinh_Sqr,E,3,35,4.93ms
LogBase_Sinh_Sqr,Pi,3,35,4.87ms
LogBase_Sinh_Sqr,-1,3,35,3.43ms
LogBase_Sinh_Sqr,2,3,35,4.92ms
LogBase_Sinh_Sqr,0,2,35,2.48ms
LogBase_Sinh_Sqr,I,2,35,5.19ms
LogBase_Sinh_Sqrt,1,3,35,4.66ms
LogBase_Sinh_Sqrt,E,3,35,6.11ms
LogBase_Sinh_Sqrt,Pi,3,35,6.12ms
LogBase_Sinh_Sqrt,-1,3,35,6.88ms
LogBase_Sinh_Sqrt,2,3,35,6.69ms
LogBase_Sinh_Sqrt,0,2,35,2.44ms
LogBase_Sinh_Sqrt,I,2,35,6.73ms
LogBase_Sinh_Id,1,3,35,3.35ms
LogBase_Sinh_Id,E,3,35,5.01ms
LogBase_Sinh_Id,Pi,3,35,4.90ms
LogBase_Sinh_Id,-1,3,35,4.99ms
LogBase_Sinh_Id,2,3,35,5.12ms
LogBase_Sinh_Id,0,2,35,2.01ms
LogBase_Sinh_Id,I,2,35,5.11ms
LogBase_Sinh_LogisticSigmoid,1,3,35,6.13ms
LogBase_Sinh_LogisticSigmoid,E,3,35,6.28ms
LogBase_Sinh_LogisticSigmoid,Pi,3,35,6.19ms
LogBase_Sinh_LogisticSigmoid,-1,3,35,5.99ms
LogBase_Sinh_LogisticSigmoid,2,3,35,5.94ms
LogBase_Sinh_LogisticSigmoid,0,2,35,4.17ms
LogBase_Sinh_LogisticSigmoid,I,2,35,6.42ms
LogBase_Cosh_Exp,1,3,35,5.04ms
LogBase_Cosh_Exp,E,3,35,5.28ms
LogBase_Cosh_Exp,Pi,3,35,5.49ms
LogBase_Cosh_Exp,-1,3,35,5.25ms
LogBase_Cosh_Exp,2,3,35,4.99ms
LogBase_Cosh_Exp,0,2,35,2.35ms
LogBase_Cosh_Exp,I,2,35,5.38ms
LogBase_Cosh_Log,1,3,35,3.91ms
LogBase_Cosh_Log,E,3,35,4.24ms
LogBase_Cosh_Log,Pi,3,35,6.54ms
LogBase_Cosh_Log,-1,3,35,6.53ms
LogBase_Cosh_Log,2,3,35,6.48ms
LogBase_Cosh_Log,0,2,35,2.93ms
LogBase_Cosh_Log,I,2,35,6.71ms
LogBase_Cosh_Sin,1,3,35,5.58ms
LogBase_Cosh_Sin,E,3,35,5.58ms
LogBase_Cosh_Sin,Pi,3,35,6.27ms
LogBase_Cosh_Sin,-1,3,35,5.87ms
LogBase_Cosh_Sin,2,3,35,5.63ms
LogBase_Cosh_Sin,0,2,35,2.51ms
LogBase_Cosh_Sin,I,2,35,5.87ms
LogBase_Cosh_Cos,1,3,35,5.54ms
LogBase_Cosh_Cos,E,3,35,5.79ms
LogBase_Cosh_Cos,Pi,3,35,5.56ms
LogBase_Cosh_Cos,-1,3,35,5.52ms
LogBase_Cosh_Cos,2,3,35,6.18ms
LogBase_Cosh_Cos,0,2,35,2.50ms
LogBase_Cosh_Cos,I,2,35,5.68ms
LogBase_Cosh_Tan,1,3,35,5.64ms
LogBase_Cosh_Tan,E,3,35,5.85ms
LogBase_Cosh_Tan,Pi,3,35,6.01ms
LogBase_Cosh_Tan,-1,3,35,5.86ms
LogBase_Cosh_Tan,2,3,35,6.02ms
LogBase_Cosh_Tan,0,2,35,2.35ms
LogBase_Cosh_Tan,I,2,35,6.63ms
LogBase_Cosh_ArcSin,1,3,35,7.80ms
LogBase_Cosh_ArcSin,E,3,35,8.20ms
LogBase_Cosh_ArcSin,Pi,3,35,8.05ms
LogBase_Cosh_ArcSin,-1,3,35,8.14ms
LogBase_Cosh_ArcSin,2,3,35,8.25ms
LogBase_Cosh_ArcSin,0,2,35,3.88ms
LogBase_Cosh_ArcSin,I,2,35,8.26ms
LogBase_Cosh_ArcCos,1,3,35,4.69ms
LogBase_Cosh_ArcCos,E,3,35,7.99ms
LogBase_Cosh_ArcCos,Pi,3,35,8.00ms
LogBase_Cosh_ArcCos,-1,3,35,7.78ms
LogBase_Cosh_ArcCos,2,3,35,8.40ms
LogBase_Cosh_ArcCos,0,2,35,5.02ms
LogBase_Cosh_ArcCos,I,2,35,8.15ms
LogBase_Cosh_ArcTan,1,3,35,8.25ms
LogBase_Cosh_ArcTan,E,3,35,7.69ms
LogBase_Cosh_ArcTan,Pi,3,35,7.68ms
LogBase_Cosh_ArcTan,-1,3,35,8.19ms
LogBase_Cosh_ArcTan,2,3,35,7.87ms
LogBase_Cosh_ArcTan,0,2,35,3.13ms
LogBase_Cosh_ArcTan,I,2,35,4.62ms
LogBase_Cosh_Sinh,1,3,35,5.96ms
LogBase_Cosh_Sinh,E,3,35,5.72ms
LogBase_Cosh_Sinh,Pi,4,35,16.27ms
LogBase_Cosh_Sinh,-1,3,35,5.93ms
LogBase_Cosh_Sinh,2,3,35,5.74ms
LogBase_Cosh_Sinh,0,2,35,2.36ms
LogBase_Cosh_Sinh,I,2,35,5.93ms
LogBase_Cosh_Cosh,1,3,35,4.03ms
LogBase_Cosh_Cosh,E,4,35,10.55ms
LogBase_Cosh_Cosh,Pi,4,35,10.48ms
LogBase_Cosh_Cosh,-1,4,35,5.15ms
LogBase_Cosh_Cosh,2,4,35,10.52ms
LogBase_Cosh_Cosh,0,3,35,4.93ms
LogBase_Cosh_Cosh,I,3,35,10.91ms
LogBase_Cosh_Tanh,1,3,35,6.07ms
LogBase_Cosh_Tanh,E,3,35,5.90ms
LogBase_Cosh_Tanh,Pi,3,35,5.92ms
LogBase_Cosh_Tanh,-1,3,35,6.23ms
LogBase_Cosh_Tanh,2,3,35,6.00ms
LogBase_Cosh_Tanh,0,2,35,2.49ms
LogBase_Cosh_Tanh,I,2,35,6.28ms
LogBase_Cosh_ArcSinh,1,3,35,7.25ms
LogBase_Cosh_ArcSinh,E,3,35,7.27ms
LogBase_Cosh_ArcSinh,Pi,3,35,7.07ms
LogBase_Cosh_ArcSinh,-1,3,35,7.62ms
LogBase_Cosh_ArcSinh,2,3,35,7.81ms
LogBase_Cosh_ArcSinh,0,2,35,2.87ms
LogBase_Cosh_ArcSinh,I,2,35,7.50ms
LogBase_Cosh_ArcCosh,1,3,35,5.25ms
LogBase_Cosh_ArcCosh,E,3,35,8.67ms
LogBase_Cosh_ArcCosh,Pi,3,35,8.60ms
LogBase_Cosh_ArcCosh,-1,3,35,9.05ms
LogBase_Cosh_ArcCosh,2,3,35,8.72ms
LogBase_Cosh_ArcCosh,0,2,35,5.76ms
LogBase_Cosh_ArcCosh,I,2,35,9.41ms
LogBase_Cosh_ArcTanh,1,3,35,4.78ms
LogBase_Cosh_ArcTanh,E,3,35,7.51ms
LogBase_Cosh_ArcTanh,Pi,3,35,7.54ms
LogBase_Cosh_ArcTanh,-1,3,35,4.22ms
LogBase_Cosh_ArcTanh,2,3,35,7.44ms
LogBase_Cosh_ArcTanh,0,2,35,3.02ms
LogBase_Cosh_ArcTanh,I,2,35,7.62ms
LogBase_Cosh_Inv,1,3,35,3.37ms
LogBase_Cosh_Inv,E,3,35,4.95ms
LogBase_Cosh_Inv,Pi,3,35,5.00ms
LogBase_Cosh_Inv,-1,3,35,4.94ms
LogBase_Cosh_Inv,2,3,35,5.01ms
LogBase_Cosh_Inv,0,2,35,2.12ms
LogBase_Cosh_Inv,I,2,35,5.10ms
LogBase_Cosh_Minus,1,3,35,5.59ms
LogBase_Cosh_Minus,E,3,35,6.23ms
LogBase_Cosh_Minus,Pi,3,35,5.20ms
LogBase_Cosh_Minus,-1,3,35,3.62ms
LogBase_Cosh_Minus,2,3,35,5.25ms
LogBase_Cosh_Minus,0,2,35,2.20ms
LogBase_Cosh_Minus,I,2,35,5.19ms
LogBase_Cosh_Sqr,1,3,35,3.27ms
LogBase_Cosh_Sqr,E,3,35,4.84ms
LogBase_Cosh_Sqr,Pi,3,35,5.47ms
LogBase_Cosh_Sqr,-1,3,35,3.33ms
LogBase_Cosh_Sqr,2,3,35,5.07ms
LogBase_Cosh_Sqr,0,2,35,2.07ms
LogBase_Cosh_Sqr,I,2,35,4.85ms
LogBase_Cosh_Sqrt,1,3,35,4.04ms
LogBase_Cosh_Sqrt,E,3,35,6.15ms
LogBase_Cosh_Sqrt,Pi,3,35,6.46ms
LogBase_Cosh_Sqrt,-1,3,35,6.25ms
LogBase_Cosh_Sqrt,2,3,35,6.27ms
LogBase_Cosh_Sqrt,0,2,35,2.63ms
LogBase_Cosh_Sqrt,I,2,35,6.31ms
LogBase_Cosh_Id,1,3,35,3.59ms
LogBase_Cosh_Id,E,3,35,4.86ms
LogBase_Cosh_Id,Pi,3,35,4.86ms
LogBase_Cosh_Id,-1,3,35,4.78ms
LogBase_Cosh_Id,2,3,35,4.89ms
LogBase_Cosh_Id,0,2,35,2.05ms
LogBase_Cosh_Id,I,2,35,4.85ms
LogBase_Cosh_LogisticSigmoid,1,3,35,5.76ms
LogBase_Cosh_LogisticSigmoid,E,3,35,6.19ms
LogBase_Cosh_LogisticSigmoid,Pi,3,35,5.76ms
LogBase_Cosh_LogisticSigmoid,-1,3,35,5.86ms
LogBase_Cosh_LogisticSigmoid,2,3,35,5.80ms
LogBase_Cosh_LogisticSigmoid,0,2,35,3.82ms
LogBase_Cosh_LogisticSigmoid,I,2,35,6.06ms
LogBase_Tanh_Exp,1,3,35,5.38ms
LogBase_Tanh_Exp,E,3,35,4.66ms
LogBase_Tanh_Exp,Pi,3,35,4.59ms
LogBase_Tanh_Exp,-1,3,35,5.37ms
LogBase_Tanh_Exp,2,3,35,4.82ms
LogBase_Tanh_Exp,0,2,35,2.48ms
LogBase_Tanh_Exp,I,2,35,5.61ms
LogBase_Tanh_Log,1,3,35,3.88ms
LogBase_Tanh_Log,E,3,35,3.94ms
LogBase_Tanh_Log,Pi,3,35,5.87ms
LogBase_Tanh_Log,-1,3,35,6.53ms
LogBase_Tanh_Log,2,3,35,5.76ms
LogBase_Tanh_Log,0,2,35,2.53ms
LogBase_Tanh_Log,I,2,35,6.61ms
LogBase_Tanh_Sin,1,3,35,6.29ms
LogBase_Tanh_Sin,E,3,35,5.27ms
LogBase_Tanh_Sin,Pi,3,35,4.83ms
LogBase_Tanh_Sin,-1,3,35,6.14ms
LogBase_Tanh_Sin,2,3,35,5.54ms
LogBase_Tanh_Sin,0,2,35,2.33ms
LogBase_Tanh_Sin,I,2,35,6.53ms
LogBase_Tanh_Cos,1,3,35,5.80ms
LogBase_Tanh_Cos,E,3,35,5.97ms
LogBase_Tanh_Cos,Pi,4,35,16.11ms
LogBase_Tanh_Cos,-1,3,35,6.05ms
LogBase_Tanh_Cos,2,3,35,5.31ms
LogBase_Tanh_Cos,0,2,35,2.60ms
LogBase_Tanh_Cos,I,2,35,6.15ms
LogBase_Tanh_Tan,1,3,35,6.47ms
LogBase_Tanh_Tan,E,3,35,5.21ms
LogBase_Tanh_Tan,Pi,3,35,5.01ms
LogBase_Tanh_Tan,-1,3,35,6.23ms
LogBase_Tanh_Tan,2,3,35,6.03ms
LogBase_Tanh_Tan,0,2,35,2.47ms
LogBase_Tanh_Tan,I,2,35,6.44ms
LogBase_Tanh_ArcSin,1,3,35,8.02ms
LogBase_Tanh_ArcSin,E,3,35,8.08ms
LogBase_Tanh_ArcSin,Pi,3,35,7.61ms
LogBase_Tanh_ArcSin,-1,3,35,8.13ms
LogBase_Tanh_ArcSin,2,3,35,7.99ms
LogBase_Tanh_ArcSin,0,2,35,3.14ms
LogBase_Tanh_ArcSin,I,2,35,8.27ms
LogBase_Tanh_ArcCos,1,3,35,5.33ms
LogBase_Tanh_ArcCos,E,3,35,7.70ms
LogBase_Tanh_ArcCos,Pi,3,35,7.76ms
LogBase_Tanh_ArcCos,-1,3,35,8.14ms
LogBase_Tanh_ArcCos,2,3,35,8.03ms
LogBase_Tanh_ArcCos,0,2,35,4.98ms
LogBase_Tanh_ArcCos,I,2,35,8.24ms
LogBase_Tanh_ArcTan,1,3,35,7.68ms
LogBase_Tanh_ArcTan,E,3,35,7.25ms
LogBase_Tanh_ArcTan,Pi,3,35,7.12ms
LogBase_Tanh_ArcTan,-1,3,35,8.01ms
LogBase_Tanh_ArcTan,2,3,35,7.61ms
LogBase_Tanh_ArcTan,0,2,35,3.06ms
LogBase_Tanh_ArcTan,I,2,35,4.58ms
LogBase_Tanh_Sinh,1,3,35,6.07ms
LogBase_Tanh_Sinh,E,3,35,5.54ms
LogBase_Tanh_Sinh,Pi,3,35,5.26ms
LogBase_Tanh_Sinh,-1,3,35,6.25ms
LogBase_Tanh_Sinh,2,3,35,5.65ms
LogBase_Tanh_Sinh,0,2,35,2.39ms
LogBase_Tanh_Sinh,I,2,35,6.45ms
LogBase_Tanh_Cosh,1,3,35,6.13ms
LogBase_Tanh_Cosh,E,3,35,5.35ms
LogBase_Tanh_Cosh,Pi,3,35,5.30ms
LogBase_Tanh_Cosh,-1,3,35,6.34ms
LogBase_Tanh_Cosh,2,3,35,5.79ms
LogBase_Tanh_Cosh,0,2,35,2.58ms
LogBase_Tanh_Cosh,I,2,35,6.67ms
LogBase_Tanh_Tanh,1,3,35,4.75ms
LogBase_Tanh_Tanh,E,4,35,9.54ms
LogBase_Tanh_Tanh,Pi,4,35,9.27ms
LogBase_Tanh_Tanh,-1,4,35,13.07ms
LogBase_Tanh_Tanh,2,4,35,11.41ms
LogBase_Tanh_Tanh,0,3,35,4.82ms
LogBase_Tanh_Tanh,I,3,35,12.61ms
LogBase_Tanh_ArcSinh,1,3,35,7.49ms
LogBase_Tanh_ArcSinh,E,3,35,7.26ms
LogBase_Tanh_ArcSinh,Pi,3,35,7.05ms
LogBase_Tanh_ArcSinh,-1,3,35,8.49ms
LogBase_Tanh_ArcSinh,2,3,35,7.22ms
LogBase_Tanh_ArcSinh,0,2,35,2.92ms
LogBase_Tanh_ArcSinh,I,2,35,7.91ms
LogBase_Tanh_ArcCosh,1,3,35,5.32ms
LogBase_Tanh_ArcCosh,E,3,35,8.33ms
LogBase_Tanh_ArcCosh,Pi,3,35,8.27ms
LogBase_Tanh_ArcCosh,-1,3,35,9.07ms
LogBase_Tanh_ArcCosh,2,3,35,8.80ms
LogBase_Tanh_ArcCosh,0,2,35,5.72ms
LogBase_Tanh_ArcCosh,I,2,35,9.47ms
LogBase_Tanh_ArcTanh,1,3,35,4.28ms
LogBase_Tanh_ArcTanh,E,3,35,6.94ms
LogBase_Tanh_ArcTanh,Pi,3,35,6.89ms
LogBase_Tanh_ArcTanh,-1,3,35,4.29ms
LogBase_Tanh_ArcTanh,2,3,35,7.22ms
LogBase_Tanh_ArcTanh,0,2,35,2.97ms
LogBase_Tanh_ArcTanh,I,2,35,8.69ms
LogBase_Tanh_Inv,1,3,35,3.57ms
LogBase_Tanh_Inv,E,3,35,4.75ms
LogBase_Tanh_Inv,Pi,3,35,4.68ms
LogBase_Tanh_Inv,-1,3,35,5.35ms
LogBase_Tanh_Inv,2,3,35,4.97ms
LogBase_Tanh_Inv,0,2,35,2.29ms
LogBase_Tanh_Inv,I,2,35,5.47ms
LogBase_Tanh_Minus,1,3,35,5.31ms
LogBase_Tanh_Minus,E,3,35,4.98ms
LogBase_Tanh_Minus,Pi,3,35,4.87ms
LogBase_Tanh_Minus,-1,3,35,3.62ms
LogBase_Tanh_Minus,2,3,35,5.58ms
LogBase_Tanh_Minus,0,2,35,2.21ms
LogBase_Tanh_Minus,I,2,35,5.59ms
LogBase_Tanh_Sqr,1,3,35,3.44ms
LogBase_Tanh_Sqr,E,3,35,4.65ms
LogBase_Tanh_Sqr,Pi,3,35,4.57ms
LogBase_Tanh_Sqr,-1,3,35,3.43ms
LogBase_Tanh_Sqr,2,3,35,4.72ms
LogBase_Tanh_Sqr,0,2,35,2.18ms
LogBase_Tanh_Sqr,I,4,35,19.53ms
LogBase_Tanh_Sqrt,1,3,35,4.23ms
LogBase_Tanh_Sqrt,E,3,35,5.90ms
LogBase_Tanh_Sqrt,Pi,3,35,5.80ms
LogBase_Tanh_Sqrt,-1,3,35,6.56ms
LogBase_Tanh_Sqrt,2,3,35,6.42ms
LogBase_Tanh_Sqrt,0,2,35,2.56ms
LogBase_Tanh_Sqrt,I,2,35,6.99ms
LogBase_Tanh_Id,1,3,35,3.38ms
LogBase_Tanh_Id,E,3,35,4.61ms
LogBase_Tanh_Id,Pi,3,35,4.61ms
LogBase_Tanh_Id,-1,4,35,10.66ms
LogBase_Tanh_Id,2,3,35,4.89ms
LogBase_Tanh_Id,0,2,35,2.12ms
LogBase_Tanh_Id,I,2,35,5.22ms
LogBase_Tanh_LogisticSigmoid,1,3,35,6.08ms
LogBase_Tanh_LogisticSigmoid,E,3,35,5.37ms
LogBase_Tanh_LogisticSigmoid,Pi,3,35,5.16ms
LogBase_Tanh_LogisticSigmoid,-1,3,35,6.08ms
LogBase_Tanh_LogisticSigmoid,2,3,35,5.78ms
LogBase_Tanh_LogisticSigmoid,0,2,35,4.20ms
LogBase_Tanh_LogisticSigmoid,I,2,35,6.37ms
LogBase_ArcSinh_Exp,1,3,35,6.42ms
LogBase_ArcSinh_Exp,E,3,35,6.28ms
LogBase_ArcSinh_Exp,Pi,3,35,6.23ms
LogBase_ArcSinh_Exp,-1,3,35,6.66ms
LogBase_ArcSinh_Exp,2,3,35,6.28ms
LogBase_ArcSinh_Exp,0,2,35,2.85ms
LogBase_ArcSinh_Exp,I,2,35,7.02ms
LogBase_ArcSinh_Log,1,3,35,4.80ms
LogBase_ArcSinh_Log,E,3,35,5.22ms
LogBase_ArcSinh_Log,Pi,3,35,7.88ms
LogBase_ArcSinh_Log,-1,3,35,8.16ms
LogBase_ArcSinh_Log,2,3,35,7.94ms
LogBase_ArcSinh_Log,0,2,35,3.07ms
LogBase_ArcSinh_Log,I,3,35,12.59ms
LogBase_ArcSinh_Sin,1,3,35,7.08ms
LogBase_ArcSinh_Sin,E,3,35,7.13ms
LogBase_ArcSinh_Sin,Pi,3,35,7.18ms
